# Gaussian list for MultDist1.fits
# Generated by PyBDSM version 1.10.3
# Reference frequency of the detection ("ch0") image: 2.72000e+11 Hz
# Equinox : 2000.0 

# Gaus_id, Isl_id, Source_id, Wave_id, RA, E_RA, DEC, E_DEC, Total_flux, E_Total_flux, Peak_flux, E_Peak_flux, Xposn, E_Xposn, Yposn, E_Yposn, Maj, E_Maj, Min, E_Min, PA, E_PA, Maj_img_plane, E_Maj_img_plane, Min_img_plane, E_Min_img_plane, PA_img_plane, E_PA_img_plane, DC_Maj, E_DC_Maj, DC_Min, E_DC_Min, DC_PA, E_DC_PA, DC_Maj_img_plane, E_DC_Maj_img_plane, DC_Min_img_plane, E_DC_Min_img_plane, DC_PA_img_plane, E_DC_PA_img_plane, Isl_Total_flux, E_Isl_Total_flux, Isl_rms, Isl_mean, Resid_Isl_rms, Resid_Isl_mean, S_Code
  10,    6,    8,    0, 109.46574067397856, 0.00003765664284, 37.65584869153134, 0.00003907678915, 1.11795053353915, 0.09921140910102, 0.99413855099714, 0.05292423586554, 130.99490897448990, 0.13556431028317, 17.93351402417105, 0.14067698472444, 0.00171422683610, 0.00009214606870, 0.00167936203082, 0.00008854237568, 169.12210639289225, 106.15788951425037, 0.00171423280528, 0.00009214630203, 0.00167936785329, 0.00008854276674, 169.06893110936772, 106.10471423072586, 0.00061529787430, 0.00009214606870, 0.00051017113000, 0.00008854237568, 169.12210639289214, 106.15788951425037, 0.00061530001682, 0.00009214630203, 0.00051017289879, 0.00008854276674, 169.06893110936761, 106.10471423072586, 2.12326518761243, 0.09012774514662, 0.05153071507812, 0.00534270983189, 0.04243724756800, 0.00684491142701, C   
  11,    7,    9,    0, 109.45873926538977, 0.00004001346502, 37.65390284738180, 0.00003755040775, 1.06132544996708, 0.09709317542970, 0.96694248357270, 0.05264732203774, 150.94369749040575, 0.14404888269069, 10.91071901728213, 0.13518198106478, 0.00170528617471, 0.00009438011775, 0.00164773618066, 0.00008825833315, 80.72246154269821, 65.45563114681690, 0.00170529167228, 0.00009438047800, 0.00164774207217, 0.00008825859636, 80.67357344555705, 65.40674304967574, 0.00058993003287, 0.00009438011775, 0.00039376747917, 0.00008825833315, 80.72246154269818, 65.45563114681690, 0.00058993193466, 0.00009438047800, 0.00039376888705, 0.00008825859636, 80.67357344555703, 65.40674304967574, 2.15062877764878, 0.09168178443437, 0.05153071135283, 0.00534271076322, 0.04065540638299, 0.00642769832654, C   
  12,    7,   10,    0, 109.45873138402716, 0.00003786962778, 37.65615333124099, 0.00004092441818, 1.12797548002549, 0.10101072302141, 0.98275931077666, 0.05312721219165, 150.97307302884141, 0.13633102279130, 19.01246942318115, 0.14732845891539, 0.00175346593198, 0.00009681493457, 0.00167568454578, 0.00008869251311, 13.87319282598609, 49.48547259790406, 0.00175347326635, 0.00009681534010, 0.00167568857387, 0.00008869272579, 13.82430955359432, 49.43658932551229, 0.00071740099695, 0.00009681493457, 0.00049792670609, 0.00008869251311, 13.87319282598610, 49.48547259790406, 0.00071740399763, 0.00009681534010, 0.00049792790301, 0.00008869272579, 13.82430955359433, 49.43658932551229, 2.15062877764878, 0.09168178443437, 0.05153071135283, 0.00534271076322, 0.04065540638299, 0.00642769832654, C   
  13,    8,   11,    0, 109.45170677601014, 0.00003814222332, 37.65394566096228, 0.00003735745027, 1.10030443733384, 0.09756208711308, 0.99708515342588, 0.05271511854189, 170.98769013530861, 0.13731236096681, 11.04853751575835, 0.13448732228961, 0.00169862356729, 0.00009071171352, 0.00166310862902, 0.00008704829458, 60.19437338541098, 102.53372701201796, 0.00169862992767, 0.00009071192543, 0.00166311319227, 0.00008704865604, 60.14979150800013, 102.48914513460711, 0.00057038688165, 0.00009071171352, 0.00045381092999, 0.00008704829458, 60.19437338541088, 102.53372701201796, 0.00057038901739, 0.00009071192543, 0.00045381217515, 0.00008704865604, 60.14979150800004, 102.48914513460711, 2.13229040125423, 0.09283024404126, 0.05153071135283, 0.00534271076322, 0.04003386258394, 0.00587165589448, C   
  14,    8,   12,    0, 109.45169285536988, 0.00004002909892, 37.65644293911092, 0.00003637689394, 1.07584262139009, 0.09697996026310, 0.98137663141687, 0.05261671144186, 171.03436043240188, 0.14410512518814, 20.03873825430441, 0.13095727911095, 0.00172071019663, 0.00009464414613, 0.00163095714979, 0.00008523785326, 78.11136099927141, 41.72522009851644, 0.00172071535424, 0.00009464453187, 0.00163096245863, 0.00008523803879, 78.06678764272561, 41.68064674197066, 0.00063313420958, 0.00009464414613, 0.00031628767008, 0.00008523785326, 78.11136099927141, 41.72522009851644, 0.00063313610726, 0.00009464453187, 0.00031628869957, 0.00008523803879, 78.06678764272561, 41.68064674197066, 2.13229040125423, 0.09283024404126, 0.05153071135283, 0.00534271076322, 0.04003386258394, 0.00587165589448, C   
  15,    9,   13,    0, 109.44466937588560, 0.00003863473263, 37.65671845397866, 0.00003870452376, 1.07986602509514, 0.09782400244932, 0.97561580944213, 0.05274760394866, 191.05256134367085, 0.13908535923329, 21.01580761450334, 0.13933676974192, 0.00170372912372, 0.00009317402040, 0.00166313645395, 0.00008889583418, 136.14208794823449, 92.03147571203611, 0.00170373285820, 0.00009317423854, 0.00166314270159, 0.00008889615484, 136.10181529392230, 91.99120305772391, 0.00058540938648, 0.00009317402040, 0.00045391860269, 0.00008889583418, 136.14208794823440, 92.03147571203611, 0.00058541066964, 0.00009317423854, 0.00045392030782, 0.00008889615484, 136.10181529392221, 91.99120305772391, 2.11099584709666, 0.09508555672564, 0.05153071135283, 0.00534271076322, 0.03893600250769, 0.00629251793367, C   
  16,    9,   14,    0, 109.44470386479580, 0.00003909323150, 37.65393267376977, 0.00003694242065, 1.08470894789841, 0.09713763318017, 0.98769105344612, 0.05264305315732, 190.94721256295790, 0.14073597529092, 10.98703457950189, 0.13299319569026, 0.00171705487549, 0.00009361369409, 0.00163736384081, 0.00008531588217, 116.21795117104861, 46.60760632206779, 0.00171705843105, 0.00009361405903, 0.00163737062137, 0.00008531607954, 116.17765739427608, 46.56731254529526, 0.00062312763347, 0.00009361369409, 0.00034782402125, 0.00008531588217, 116.21795117104865, 46.60760632206779, 0.00062312892376, 0.00009361405903, 0.00034782546160, 0.00008531607954, 116.17765739427612, 46.56731254529526, 2.11099584709666, 0.09508555672564, 0.05153071135283, 0.00534271076322, 0.03893600250769, 0.00629251793367, C   
  17,   10,   15,    0, 109.43764590591682, 0.00003676121169, 37.65393715425176, 0.00003906632541, 1.06128066510240, 0.09596052104800, 0.97968910422057, 0.05249916504603, 211.06367477219209, 0.13234065447988, 10.98980746147524, 0.14063927600816, 0.00169133021559, 0.00009199462879, 0.00163964920747, 0.00008656555476, 179.54122467604537, 71.11939693985205, 0.00169133635680, 0.00009199489640, 0.00163965302625, 0.00008656581886, 179.50525271206510, 71.08342497587176, 0.00054828504339, 0.00009199462879, 0.00035841518960, 0.00008656555476, 179.54122467604537, 71.11939693985205, 0.00054828703417, 0.00009199489640, 0.00035841602433, 0.00008656581886, 179.50525271206510, 71.08342497587176, 2.11893833601895, 0.10395737906220, 0.05153071507812, 0.00534271029755, 0.03818607463272, 0.00636639058723, C   
  18,   10,   16,    0, 109.43769224364007, 0.00003860897168, 37.65699477841364, 0.00003837086135, 1.08217240237418, 0.09772012977594, 0.97889318713757, 0.05273953268931, 210.93852021444062, 0.13899259591656, 21.99737321182509, 0.13813556658895, 0.00168561828026, 0.00009098644586, 0.00167895639465, 0.00009028672320, 71.65089398318374, 0.03600033694266, 0.00168562295549, 0.00009098676002, 0.00167896126480, 0.00009028692376, 71.61489364624109, 0.00000000000000, 0.00053039908329, 0.00009098644586, 0.00050883143249, 0.00009028672320, 71.65089398318318, 0.03600033694266, 0.00053040055438, 0.00009098676002, 0.00050883290843, 0.00009028692376, 71.61489364624053, 0.00000000000000, 2.11893833601895, 0.10395737906220, 0.05153071507812, 0.00534271029755, 0.03818607463272, 0.00636639058723, C   
  19,   11,   17,    0, 109.43064101153948, 0.00003700424523, 37.65392875783483, 0.00004033749619, 1.11709691433102, 0.09949393641590, 0.99004760796334, 0.05293235897855, 231.02886335410830, 0.13321555719681, 10.94782055863705, 0.14521549679498, 0.00174904448878, 0.00009606824866, 0.00165147266511, 0.00008594541505, 19.58940570936574, 38.91002307739905, 0.00174905117754, 0.00009606859973, 0.00165147582806, 0.00008594559425, 19.55772306376147, 38.87834043179478, 0.00070652402913, 0.00009606824866, 0.00040911095020, 0.00008594541505, 19.58940570936576, 38.91002307739905, 0.00070652673102, 0.00009606859973, 0.00040911173374, 0.00008594559425, 19.55772306376149, 38.87834043179478, 2.13705226004955, 0.10530753145927, 0.05153071507812, 0.00534271029755, 0.03909838099039, 0.00643916606752, C   
  20,   11,   18,    0, 109.43063693877490, 0.00003739400800, 37.65726935665855, 0.00003777585919, 1.05746356223898, 0.09533387316193, 0.98333466041715, 0.05241634444413, 231.04712102385551, 0.13461869536490, 22.97400880593092, 0.13599353991452, 0.00168197420165, 0.00009084249368, 0.00163674997430, 0.00008610797783, 39.55484317343181, 80.37920851027596, 0.00168198001239, 0.00009084270341, 0.00163675320065, 0.00008610824622, 39.52316302357826, 80.34752836042240, 0.00051870502512, 0.00009084249368, 0.00034490661178, 0.00008610797783, 39.55484317343173, 80.37920851027596, 0.00051870681707, 0.00009084270341, 0.00034490729164, 0.00008610824622, 39.52316302357819, 80.34752836042240, 2.13705226004955, 0.10530753145927, 0.05153071507812, 0.00534271029755, 0.03909838099039, 0.00643916606752, C   
  21,   12,   19,    0, 109.42365574965629, 0.00003791043667, 37.65393960953941, 0.00003673702584, 1.06460927092673, 0.09533653351994, 0.98995721035745, 0.05241871780352, 250.93813153669709, 0.13647784030795, 10.97664495626963, 0.13225374512022, 0.00167839019213, 0.00008986057777, 0.00164028171828, 0.00008589781404, 67.13550843075268, 94.54345758613233, 0.00167839466525, 0.00008986075393, 0.00164028644315, 0.00008589812199, 67.10810308203139, 94.51605223741105, 0.00050695885679, 0.00008986057777, 0.00036130162408, 0.00008589781404, 67.13550843075279, 94.54345758613233, 0.00050696020786, 0.00008986075393, 0.00036130266479, 0.00008589812199, 67.10810308203150, 94.51605223741105, 1.04044639060776, 0.06930491457868, 0.05153071135283, 0.00534271029755, 0.04019723738946, 0.00663932306742, S   
  22,   13,   20,    0, 109.42364614973889, 0.00003734748695, 37.65755532605798, 0.00004098929254, 1.12868194325622, 0.10072400907122, 0.98651410097395, 0.05308626405799, 250.97171770966767, 0.13445119812802, 23.99325299898950, 0.14756192822111, 0.00175722034298, 0.00009691874792, 0.00166678568392, 0.00008750964464, 12.16091984380031, 42.44868419497006, 0.00175722639390, 0.00009691905859, 0.00166678862279, 0.00008750981979, 12.13352037464551, 42.42128472581526, 0.00072652664388, 0.00009691874792, 0.00046710121352, 0.00008750964464, 12.16091984380029, 42.44868419497006, 0.00072652914561, 0.00009691905859, 0.00046710203709, 0.00008750981979, 12.13352037464549, 42.42128472581526, 1.07463407074386, 0.07470043862718, 0.05153071507812, 0.00534271029755, 0.03772171539153, 0.00620994350233, S   
  23,   14,   21,    0, 109.41664207721603, 0.00003766177199, 37.65393619375127, 0.00003896996162, 1.09521600841207, 0.09807949857255, 0.98658405613605, 0.05277973792485, 270.92834665534673, 0.13558262906441, 10.95555640102447, 0.14029233557761, 0.00170729652997, 0.00009244054259, 0.00166454048052, 0.00008798468968, 156.89799134816494, 86.61922731169972, 0.00170730143563, 0.00009244072665, 0.00166454465378, 0.00008798498787, 156.87488069168955, 86.59611665522434, 0.00059571482507, 0.00009244054259, 0.00045902924514, 0.00008798468968, 156.89799134816491, 86.61922731169972, 0.00059571653671, 0.00009244072665, 0.00045903039596, 0.00008798498787, 156.87488069168953, 86.59611665522434, 1.03707495948758, 0.07564010372397, 0.05153071507812, 0.00534271029755, 0.04125105850517, 0.00622833932739, S   
